iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,24546,6.59957332611084,0.19552258417014984,0.5013586044311523,0.007447835264779501,0.9844688097397396,0.1789067697356303,7,86,10000,125,0.8287375091519293,1.5702599800807677,1.611336989409985,0.8428136990746738,1,"{'colsample_bytree': np.float64(0.9844688097397396), 'learning_rate': np.float64(0.1789067697356303), 'max_depth': 7, 'min_child_samples': 86, 'n_estimators': 10000, 'num_leaves': 125, 'reg_alpha': np.float64(0.8287375091519293), 'reg_lambda': np.float64(1.5702599800807677), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.8428136990746738), 'subsample_freq': 1}",0.9110297490201598,0.9005470016207455,0.9020164233960258,0.9017242986001589,0.8980191337220707,0.9026673212718321,0.0044123590191769415,21,1.0,1.0,1.0,0.9999460295799955,1.0,0.9999892059159989,2.1588168001818177e-05
0,8182,2.5482789516448974,0.04107859874869749,0.08923697471618652,0.0016131782329901253,0.7257423924305306,0.11171413823294056,8,27,10000,245,0.41038292303562973,2.766653415629146,1.611336989409985,0.9771414282231924,1,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.11171413823294056), 'max_depth': 8, 'min_child_samples': 27, 'n_estimators': 10000, 'num_leaves': 245, 'reg_alpha': np.float64(0.41038292303562973), 'reg_lambda': np.float64(2.766653415629146), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9771414282231924), 'subsample_freq': 1}",0.8875978653372958,0.8775576808642467,0.8757520669349566,0.8950967542028646,0.8788534071518201,0.8829715548982368,0.007304976191948476,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,1.8117319107055665,0.026628554962192987,0.05902209281921387,0.0012989906861454385,0.6780971951192178,0.15449042305230107,5,8,10000,49,0.768554014306309,0.6308113152633013,1.611336989409985,0.9761834337411657,1,"{'colsample_bytree': np.float64(0.6780971951192178), 'learning_rate': np.float64(0.15449042305230107), 'max_depth': 5, 'min_child_samples': 8, 'n_estimators': 10000, 'num_leaves': 49, 'reg_alpha': np.float64(0.768554014306309), 'reg_lambda': np.float64(0.6308113152633013), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9761834337411657), 'subsample_freq': 1}",0.8872045639771802,0.8799488547455917,0.8752227694207216,0.8937936082923412,0.8775294006726051,0.882739839421688,0.006834678930598195,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,5.562898302078247,0.0737863849639219,0.22755870819091797,0.0016695781580140328,0.6888431241882921,0.033973073466736566,6,28,10000,221,0.16829104217293056,1.1562926587192108,1.611336989409985,0.881207583558071,1,"{'colsample_bytree': np.float64(0.6888431241882921), 'learning_rate': np.float64(0.033973073466736566), 'max_depth': 6, 'min_child_samples': 28, 'n_estimators': 10000, 'num_leaves': 221, 'reg_alpha': np.float64(0.16829104217293056), 'reg_lambda': np.float64(1.1562926587192108), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.881207583558071), 'subsample_freq': 1}",0.8890516493055556,0.875077124354881,0.8715690986574386,0.8964668646921696,0.8802650120597875,0.8824859498139664,0.009138657330377695,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,3.766011953353882,0.14767273303524836,0.16668834686279296,0.0038276275824605994,0.7312610669898928,0.04100832334554884,8,26,10000,72,0.8604046183116753,1.2507540815475922,1.611336989409985,0.9290402242638633,1,"{'colsample_bytree': np.float64(0.7312610669898928), 'learning_rate': np.float64(0.04100832334554884), 'max_depth': 8, 'min_child_samples': 26, 'n_estimators': 10000, 'num_leaves': 72, 'reg_alpha': np.float64(0.8604046183116753), 'reg_lambda': np.float64(1.2507540815475922), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9290402242638633), 'subsample_freq': 1}",0.8904287839719087,0.875077124354881,0.8713881130615537,0.8924205378973105,0.8789419735190116,0.881651306560933,0.008353609415010035,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,5.099540853500367,0.0907187530990415,0.2084348201751709,0.0025548783109982003,0.9977829850443283,0.045185050535469076,6,37,10000,156,0.3253996981592677,2.7394742153540723,1.611336989409985,0.8976682092226249,1,"{'colsample_bytree': np.float64(0.9977829850443283), 'learning_rate': np.float64(0.045185050535469076), 'max_depth': 6, 'min_child_samples': 37, 'n_estimators': 10000, 'num_leaves': 156, 'reg_alpha': np.float64(0.3253996981592677), 'reg_lambda': np.float64(2.7394742153540723), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.8976682092226249), 'subsample_freq': 1}",0.8876723484092451,0.8748813460197494,0.8739162015612527,0.8920128578086057,0.8785007951307324,0.8813967097859171,0.007195561534239254,26,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,4.421975898742676,0.08266097546259611,0.19131684303283691,0.0027348842588,0.941203782186944,0.06888977841391714,7,36,10000,229,0.2684748568901568,1.9558396228289472,1.611336989409985,0.82272050498334,1,"{'colsample_bytree': np.float64(0.941203782186944), 'learning_rate': np.float64(0.06888977841391714), 'max_depth': 7, 'min_child_samples': 36, 'n_estimators': 10000, 'num_leaves': 229, 'reg_alpha': np.float64(0.2684748568901568), 'reg_lambda': np.float64(1.9558396228289472), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.82272050498334), 'subsample_freq': 1}",0.8853602796556859,0.8764131978911924,0.8706925871222706,0.8954315933981953,0.8770914519474979,0.8809978220029684,0.008600478645567688,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,3.136402225494385,0.05398719263219177,0.13278322219848632,0.003848485459246071,0.9744619096643123,0.14920595933499461,8,28,10000,128,0.6150072266991697,3.47016155031279,1.611336989409985,0.7016654596278955,1,"{'colsample_bytree': np.float64(0.9744619096643123), 'learning_rate': np.float64(0.14920595933499461), 'max_depth': 8, 'min_child_samples': 28, 'n_estimators': 10000, 'num_leaves': 128, 'reg_alpha': np.float64(0.6150072266991697), 'reg_lambda': np.float64(3.47016155031279), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.7016654596278955), 'subsample_freq': 1}",0.8878930627179256,0.873839137188371,0.8660767944044394,0.8928336205633679,0.8826309926275586,0.8806547215003324,0.009629049397161155,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,2.5292051792144776,0.050229010858379976,0.08742709159851074,0.0025480785303276386,0.8883759697008518,0.07161215837047784,6,63,10000,129,0.6363326181858954,1.2513854558167523,1.611336989409985,0.9892042219009782,1,"{'colsample_bytree': np.float64(0.8883759697008518), 'learning_rate': np.float64(0.07161215837047784), 'max_depth': 6, 'min_child_samples': 63, 'n_estimators': 10000, 'num_leaves': 129, 'reg_alpha': np.float64(0.6363326181858954), 'reg_lambda': np.float64(1.2513854558167523), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9892042219009782), 'subsample_freq': 1}",0.8884356400107674,0.8713836477987422,0.8715566422167889,0.8920128578086057,0.8763858668751603,0.8799549309420129,0.008649305095515997,29,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,5.829832267761231,0.11338053491642985,0.2631859302520752,0.0013412095761996814,0.6185801650879991,0.1315089703802877,7,77,10000,181,0.013264961159866528,3.3266052670545583,1.611336989409985,0.9233589392465844,1,"{'colsample_bytree': np.float64(0.6185801650879991), 'learning_rate': np.float64(0.1315089703802877), 'max_depth': 7, 'min_child_samples': 77, 'n_estimators': 10000, 'num_leaves': 181, 'reg_alpha': np.float64(0.013264961159866528), 'reg_lambda': np.float64(3.3266052670545583), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.9233589392465844), 'subsample_freq': 1}",0.8865155262566198,0.871586397263231,0.8666858402837695,0.8929678947299555,0.8792045579714267,0.8793920433010005,0.009565130499589661,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,8182,3.756698226928711,0.06806579348993418,0.1850128650665283,0.002637911438931114,0.7103996728090174,0.06925470114081649,7,69,10000,103,0.9868869366005173,2.8167343078899725,1.611336989409985,0.7173952698872152,1,"{'colsample_bytree': np.float64(0.7103996728090174), 'learning_rate': np.float64(0.06925470114081649), 'max_depth': 7, 'min_child_samples': 69, 'n_estimators': 10000, 'num_leaves': 103, 'reg_alpha': np.float64(0.9868869366005173), 'reg_lambda': np.float64(2.8167343078899725), 'scale_pos_weight': np.float64(1.611336989409985), 'subsample': np.float64(0.7173952698872152), 'subsample_freq': 1}",0.8873507395707254,0.8704512800417974,0.8652115785615038,0.8904412915599249,0.8799934868439083,0.878689675315572,0.00963685313457494,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
