iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3,88992,25.163675928115843,0.3409014268564255,4.292868280410767,0.39259663029921543,0.7312610669898928,0.04100832334554884,8,26,10000,72,0.8604046183116753,1.2507540815475922,1.5573148653696944,0.9290402242638633,1,"{'colsample_bytree': np.float64(0.7312610669898928), 'learning_rate': np.float64(0.04100832334554884), 'max_depth': 8, 'min_child_samples': 26, 'n_estimators': 10000, 'num_leaves': 72, 'reg_alpha': np.float64(0.8604046183116753), 'reg_lambda': np.float64(1.2507540815475922), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9290402242638633), 'subsample_freq': 1}",0.9163924755447044,0.9190786722601649,0.9211258489880162,0.9167919262512538,0.9191819918039041,0.9185141829696087,0.0017351211364531748,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,88992,22.08746953010559,0.17075033622983338,3.2840316772460936,0.049163933323734116,0.7257423924305306,0.11171413823294056,8,27,10000,245,0.41038292303562973,2.766653415629146,1.5573148653696944,0.9771414282231924,1,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.11171413823294056), 'max_depth': 8, 'min_child_samples': 27, 'n_estimators': 10000, 'num_leaves': 245, 'reg_alpha': np.float64(0.41038292303562973), 'reg_lambda': np.float64(2.766653415629146), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9771414282231924), 'subsample_freq': 1}",0.9152269445925896,0.9192121946340892,0.9215003616598245,0.9156970806977569,0.9183207958963968,0.9179914754961314,0.002315934707931558,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,29664,8.091003847122192,0.1935502962077307,0.5766482830047608,0.00492218073672046,0.7257423924305306,0.11171413823294056,8,27,10000,245,0.41038292303562973,2.766653415629146,1.5573148653696944,0.9771414282231924,1,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.11171413823294056), 'max_depth': 8, 'min_child_samples': 27, 'n_estimators': 10000, 'num_leaves': 245, 'reg_alpha': np.float64(0.41038292303562973), 'reg_lambda': np.float64(2.766653415629146), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9771414282231924), 'subsample_freq': 1}",0.8974027167597205,0.903669717571959,0.8989382817566016,0.9011110461982498,0.9002350974170306,0.9002713719407123,0.0021100442514628203,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,29664,11.574241161346436,0.21244686057656276,0.9150327682495117,0.0070575131870678634,0.7312610669898928,0.04100832334554884,8,26,10000,72,0.8604046183116753,1.2507540815475922,1.5573148653696944,0.9290402242638633,1,"{'colsample_bytree': np.float64(0.7312610669898928), 'learning_rate': np.float64(0.04100832334554884), 'max_depth': 8, 'min_child_samples': 26, 'n_estimators': 10000, 'num_leaves': 72, 'reg_alpha': np.float64(0.8604046183116753), 'reg_lambda': np.float64(1.2507540815475922), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9290402242638633), 'subsample_freq': 1}",0.8960226363501436,0.9037228578288197,0.8993132914169673,0.89990512288388,0.9003451499692794,0.8998618116898178,0.002456961978456975,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,29664,12.143762874603272,0.18208352197538485,0.8739523887634277,0.004275714080667272,0.941203782186944,0.06888977841391714,7,36,10000,229,0.2684748568901568,1.9558396228289472,1.5573148653696944,0.82272050498334,1,"{'colsample_bytree': np.float64(0.941203782186944), 'learning_rate': np.float64(0.06888977841391714), 'max_depth': 7, 'min_child_samples': 36, 'n_estimators': 10000, 'num_leaves': 229, 'reg_alpha': np.float64(0.2684748568901568), 'reg_lambda': np.float64(1.9558396228289472), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.82272050498334), 'subsample_freq': 1}",0.8940970033047542,0.9025954021545459,0.8994503591628489,0.897258917245642,0.9006873667393838,0.8988178097214348,0.0029285397659840765,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,29664,12.052313375473023,0.09258942357796773,0.8201751708984375,0.0038604726020996316,0.9977829850443283,0.045185050535469076,6,37,10000,156,0.3253996981592677,2.7394742153540723,1.5573148653696944,0.8976682092226249,1,"{'colsample_bytree': np.float64(0.9977829850443283), 'learning_rate': np.float64(0.045185050535469076), 'max_depth': 6, 'min_child_samples': 37, 'n_estimators': 10000, 'num_leaves': 156, 'reg_alpha': np.float64(0.3253996981592677), 'reg_lambda': np.float64(2.7394742153540723), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.8976682092226249), 'subsample_freq': 1}",0.8943589839543789,0.9033283703361465,0.8989382817566016,0.8964618410374616,0.9006691373172445,0.8987513228803665,0.00313677214977119,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,29664,9.078836059570312,0.09939912451852151,0.7413362503051758,0.0071577576275695205,0.9744619096643123,0.14920595933499461,8,28,10000,128,0.6150072266991697,3.47016155031279,1.5573148653696944,0.7016654596278955,1,"{'colsample_bytree': np.float64(0.9744619096643123), 'learning_rate': np.float64(0.14920595933499461), 'max_depth': 8, 'min_child_samples': 28, 'n_estimators': 10000, 'num_leaves': 128, 'reg_alpha': np.float64(0.6150072266991697), 'reg_lambda': np.float64(3.47016155031279), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.7016654596278955), 'subsample_freq': 1}",0.8933216278999607,0.8988440688720181,0.8964695862069652,0.8948863925117201,0.8982012871679065,0.8963445925317141,0.0020481690765071126,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,9888,2.915277671813965,0.13621263627242736,0.11092643737792969,0.0006709774453712025,0.7257423924305306,0.11171413823294056,8,27,10000,245,0.41038292303562973,2.766653415629146,1.5573148653696944,0.9771414282231924,1,"{'colsample_bytree': np.float64(0.7257423924305306), 'learning_rate': np.float64(0.11171413823294056), 'max_depth': 8, 'min_child_samples': 27, 'n_estimators': 10000, 'num_leaves': 245, 'reg_alpha': np.float64(0.41038292303562973), 'reg_lambda': np.float64(2.766653415629146), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9771414282231924), 'subsample_freq': 1}",0.8715498700693323,0.8871946803607874,0.8750032702822907,0.8565804051915163,0.8786193969030155,0.8737895245613885,0.01005652911543418,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,9888,5.658027505874633,0.1626190297221129,0.24781384468078613,0.0011594935198909427,0.9977829850443283,0.045185050535469076,6,37,10000,156,0.3253996981592677,2.7394742153540723,1.5573148653696944,0.8976682092226249,1,"{'colsample_bytree': np.float64(0.9977829850443283), 'learning_rate': np.float64(0.045185050535469076), 'max_depth': 6, 'min_child_samples': 37, 'n_estimators': 10000, 'num_leaves': 156, 'reg_alpha': np.float64(0.3253996981592677), 'reg_lambda': np.float64(2.7394742153540723), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.8976682092226249), 'subsample_freq': 1}",0.8686989440127515,0.8832995220292383,0.873925712267483,0.8647677809354144,0.875840786538753,0.8733065491567281,0.006337283594680197,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,9888,4.293702125549316,0.16812017663829767,0.19872140884399414,0.001946085140486101,0.7312610669898928,0.04100832334554884,8,26,10000,72,0.8604046183116753,1.2507540815475922,1.5573148653696944,0.9290402242638633,1,"{'colsample_bytree': np.float64(0.7312610669898928), 'learning_rate': np.float64(0.04100832334554884), 'max_depth': 8, 'min_child_samples': 26, 'n_estimators': 10000, 'num_leaves': 72, 'reg_alpha': np.float64(0.8604046183116753), 'reg_lambda': np.float64(1.2507540815475922), 'scale_pos_weight': np.float64(1.5573148653696944), 'subsample': np.float64(0.9290402242638633), 'subsample_freq': 1}",0.8698711892756554,0.8806866811508329,0.8717705962378672,0.8626733910390572,0.877166488728873,0.8724336692864572,0.006209360447714907,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
