iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_min_child_samples,param_n_estimators,param_num_leaves,param_reg_alpha,param_reg_lambda,param_scale_pos_weight,param_subsample,param_subsample_freq,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1,15456,8.146611642837524,0.06912186468435425,0.393234395980835,0.003042663791634429,0.9977829850443283,0.045185050535469076,6,37,10000,156,0.3253996981592677,2.7394742153540723,3.0431888859825036,0.8976682092226249,1,"{'colsample_bytree': np.float64(0.9977829850443283), 'learning_rate': np.float64(0.045185050535469076), 'max_depth': 6, 'min_child_samples': 37, 'n_estimators': 10000, 'num_leaves': 156, 'reg_alpha': np.float64(0.3253996981592677), 'reg_lambda': np.float64(2.7394742153540723), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.8976682092226249), 'subsample_freq': 1}",0.841394998802723,0.8258189135303163,0.8324442103303249,0.8335286018772258,0.8377249843977532,0.8341823417876686,0.005252963866789716,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,5.457190895080567,0.24114329008602345,0.318754768371582,0.0017588872346106514,0.9744619096643123,0.14920595933499461,8,28,10000,128,0.6150072266991697,3.47016155031279,3.0431888859825036,0.7016654596278955,1,"{'colsample_bytree': np.float64(0.9744619096643123), 'learning_rate': np.float64(0.14920595933499461), 'max_depth': 8, 'min_child_samples': 28, 'n_estimators': 10000, 'num_leaves': 128, 'reg_alpha': np.float64(0.6150072266991697), 'reg_lambda': np.float64(3.47016155031279), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.7016654596278955), 'subsample_freq': 1}",0.8478417684290093,0.8239239923029008,0.8313682458534698,0.8329409927817345,0.8340198773140142,0.8340189753362257,0.007761014177555988,12,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,7.12649564743042,0.2258471484972918,0.3980562686920166,0.004315659750801325,0.941203782186944,0.06888977841391714,7,36,10000,229,0.2684748568901568,1.9558396228289472,3.0431888859825036,0.82272050498334,1,"{'colsample_bytree': np.float64(0.941203782186944), 'learning_rate': np.float64(0.06888977841391714), 'max_depth': 7, 'min_child_samples': 36, 'n_estimators': 10000, 'num_leaves': 229, 'reg_alpha': np.float64(0.2684748568901568), 'reg_lambda': np.float64(1.9558396228289472), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.82272050498334), 'subsample_freq': 1}",0.8446614644572588,0.823542029523401,0.8298789173789174,0.8369588988715307,0.8329391926095913,0.8335961005681398,0.007058101925146775,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,5.808229064941406,0.20256082893065686,0.3930199146270752,0.00340191237802975,0.7168578594140873,0.08327236865873834,8,66,10000,189,0.6183860093330873,1.6473859738014882,3.0431888859825036,0.836965827544817,1,"{'colsample_bytree': np.float64(0.7168578594140873), 'learning_rate': np.float64(0.08327236865873834), 'max_depth': 8, 'min_child_samples': 66, 'n_estimators': 10000, 'num_leaves': 189, 'reg_alpha': np.float64(0.6183860093330873), 'reg_lambda': np.float64(1.6473859738014882), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.836965827544817), 'subsample_freq': 1}",0.8429281849276662,0.8231615041634678,0.8316543953305553,0.8353886174987093,0.8285499022517242,0.8323365208344246,0.006640532338877922,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,5.855379486083985,0.16662280569858737,0.3650035858154297,0.0028065899572931627,0.954834569706047,0.1659751091715248,6,79,10000,127,0.16162871409461377,3.195662565581238,3.0431888859825036,0.8322746485745819,1,"{'colsample_bytree': np.float64(0.954834569706047), 'learning_rate': np.float64(0.1659751091715248), 'max_depth': 6, 'min_child_samples': 79, 'n_estimators': 10000, 'num_leaves': 127, 'reg_alpha': np.float64(0.16162871409461377), 'reg_lambda': np.float64(3.195662565581238), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.8322746485745819), 'subsample_freq': 1}",0.8421770219897439,0.8252506891724645,0.8290182725210153,0.8347972039730486,0.8283254651485699,0.8319137305609683,0.005988405736855346,15,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,4.979621934890747,0.17783667305865303,0.3369306087493896,0.0017636055659232435,0.7975182385457563,0.11454656587639882,9,94,10000,56,0.4393365018657701,1.1051576070061886,3.0431888859825036,0.8545641645055122,1,"{'colsample_bytree': np.float64(0.7975182385457563), 'learning_rate': np.float64(0.11454656587639882), 'max_depth': 9, 'min_child_samples': 94, 'n_estimators': 10000, 'num_leaves': 56, 'reg_alpha': np.float64(0.4393365018657701), 'reg_lambda': np.float64(1.1051576070061886), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.8545641645055122), 'subsample_freq': 1}",0.8426975470645217,0.8206882618067984,0.8301269046513776,0.8325252018482752,0.8324607369366831,0.8316997304615313,0.007013397562691243,16,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,8.79059190750122,0.19336559814231327,0.5825621604919433,0.00393900469664859,0.6185801650879991,0.1315089703802877,7,77,10000,181,0.013264961159866528,3.3266052670545583,3.0431888859825036,0.9233589392465844,1,"{'colsample_bytree': np.float64(0.6185801650879991), 'learning_rate': np.float64(0.1315089703802877), 'max_depth': 7, 'min_child_samples': 77, 'n_estimators': 10000, 'num_leaves': 181, 'reg_alpha': np.float64(0.013264961159866528), 'reg_lambda': np.float64(3.3266052670545583), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.9233589392465844), 'subsample_freq': 1}",0.8448137134706422,0.8218222167617484,0.8283577114556883,0.8319385371898436,0.8297111077755841,0.8313286573307014,0.007537029796763375,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,3.289679527282715,0.17960605002123772,0.181642484664917,0.002086007953908844,0.6780971951192178,0.15449042305230107,5,8,10000,49,0.768554014306309,0.6308113152633013,3.0431888859825036,0.9761834337411657,1,"{'colsample_bytree': np.float64(0.6780971951192178), 'learning_rate': np.float64(0.15449042305230107), 'max_depth': 5, 'min_child_samples': 8, 'n_estimators': 10000, 'num_leaves': 49, 'reg_alpha': np.float64(0.768554014306309), 'reg_lambda': np.float64(0.6308113152633013), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.9761834337411657), 'subsample_freq': 1}",0.8408842623044585,0.8206942294258399,0.8297123224552758,0.8333198898020977,0.8308260867653616,0.8310873581506067,0.006495223462890576,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,4.002597427368164,0.12813626575782003,0.24377007484436036,0.0015651370773562075,0.6372411071223597,0.18944315159066538,7,36,10000,23,0.2788713525921819,2.601073489918314,3.0431888859825036,0.9588441039810308,1,"{'colsample_bytree': np.float64(0.6372411071223597), 'learning_rate': np.float64(0.18944315159066538), 'max_depth': 7, 'min_child_samples': 36, 'n_estimators': 10000, 'num_leaves': 23, 'reg_alpha': np.float64(0.2788713525921819), 'reg_lambda': np.float64(2.601073489918314), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.9588441039810308), 'subsample_freq': 1}",0.8400423404880917,0.8197270535783716,0.8298393483799414,0.8345863793807207,0.825384608278027,0.8299159460210305,0.007052789956005982,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,15456,6.9226579666137695,0.2921626037625402,0.4160453796386719,0.0020601240785745683,0.7218455076693483,0.02953442280127678,6,96,10000,125,0.6832635188254582,2.3299899733478626,3.0431888859825036,0.6137554084460873,1,"{'colsample_bytree': np.float64(0.7218455076693483), 'learning_rate': np.float64(0.02953442280127678), 'max_depth': 6, 'min_child_samples': 96, 'n_estimators': 10000, 'num_leaves': 125, 'reg_alpha': np.float64(0.6832635188254582), 'reg_lambda': np.float64(2.3299899733478626), 'scale_pos_weight': np.float64(3.0431888859825036), 'subsample': np.float64(0.6137554084460873), 'subsample_freq': 1}",0.8415061752604649,0.8169390026060027,0.8278729271124352,0.8314287632040407,0.824392822927992,0.8284279382221872,0.008107170517058625,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
